"","indicat","time","lat","lon","alt","head","speed","equip","reg","plan_dep","plan_arr","real_arr","id_iata","id_icao"
"788",913039846,2024-07-31 22:26:41,-23.7421,-46.70527,8975,327,244,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"789",913039846,2024-07-31 22:26:56,-23.72768,-46.71529,8975,327,229,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"790",913039846,2024-07-31 22:27:11,-23.71464,-46.72439,9000,327,217,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"791",913039846,2024-07-31 22:27:26,-23.70198,-46.73325,9000,327,212,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"792",913039846,2024-07-31 22:27:41,-23.6895,-46.74199,9000,327,214,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"793",913039846,2024-07-31 22:27:57,-23.67656,-46.75102,8825,327,215,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"794",913039846,2024-07-31 22:28:12,-23.6639,-46.75973,8575,327,216,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"795",913039846,2024-07-31 22:28:27,-23.65096,-46.76865,8375,327,212,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"796",913039846,2024-07-31 22:28:42,-23.63862,-46.7773,8075,327,209,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"797",913039846,2024-07-31 22:28:57,-23.6261,-46.78614,7700,327,209,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"798",913039846,2024-07-31 22:29:13,-23.6136,-46.79489,7300,327,210,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"799",913039846,2024-07-31 22:29:28,-23.60143,-46.80321,6975,327,205,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"800",913039846,2024-07-31 22:29:43,-23.58937,-46.8115,6650,327,199,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"801",913039846,2024-07-31 22:29:55,-23.5795,-46.81707,6375,341,196,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"802",913039846,2024-07-31 22:29:58,-23.57685,-46.81777,6325,350,195,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"803",913039846,2024-07-31 22:30:01,-23.57451,-46.81808,6275,352,194,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"804",913039846,2024-07-31 22:30:04,-23.57182,-46.81813,6225,352,194,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"805",913039846,2024-07-31 22:30:07,-23.56879,-46.81778,6175,6,192,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"806",913039846,2024-07-31 22:30:10,-23.56636,-46.81722,6125,14,191,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"807",913039846,2024-07-31 22:30:13,-23.56353,-46.81617,6075,19,190,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"808",913039846,2024-07-31 22:30:16,-23.56125,-46.81503,6025,25,190,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"809",913039846,2024-07-31 22:30:19,-23.55872,-46.8133,5950,31,189,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"810",913039846,2024-07-31 22:30:22,-23.55692,-46.81181,5900,37,189,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"811",913039846,2024-07-31 22:30:25,-23.55487,-46.80968,5825,43,189,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"812",913039846,2024-07-31 22:30:28,-23.55341,-46.80781,5775,50,190,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"813",913039846,2024-07-31 22:30:31,-23.55166,-46.80513,5675,54,190,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"814",913039846,2024-07-31 22:30:34,-23.5502,-46.80272,5600,57,191,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"815",913039846,2024-07-31 22:30:38,-23.54864,-46.79989,5525,57,191,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"816",913039846,2024-07-31 22:30:41,-23.54718,-46.79749,5475,57,190,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"817",913039846,2024-07-31 22:30:43,-23.54585,-46.7952,5425,57,189,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"818",913039846,2024-07-31 22:30:47,-23.54439,-46.79267,5400,57,188,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"819",913039846,2024-07-31 22:30:50,-23.54288,-46.79012,5350,57,186,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"820",913039846,2024-07-31 22:30:53,-23.54151,-46.78772,5300,57,185,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"821",913039846,2024-07-31 22:30:56,-23.54013,-46.78538,5250,57,184,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"822",913039846,2024-07-31 22:31:11,-23.53346,-46.77383,5050,58,177,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"823",913039846,2024-07-31 22:31:26,-23.52694,-46.76254,4850,58,172,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"824",913039846,2024-07-31 22:31:32,-23.52443,-46.75812,4775,58,170,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"825",913039846,2024-07-31 22:31:41,-23.52058,-46.75132,4675,59,168,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"826",913039846,2024-07-31 22:31:44,-23.51962,-46.74917,4625,63,167,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"827",913039846,2024-07-31 22:31:47,-23.51875,-46.74647,4600,73,166,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"828",913039846,2024-07-31 22:31:50,-23.51838,-46.74418,4550,81,166,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"829",913039846,2024-07-31 22:31:53,-23.51828,-46.74179,4525,86,167,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"830",913039846,2024-07-31 22:31:56,-23.51843,-46.73894,4475,96,166,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"831",913039846,2024-07-31 22:31:59,-23.51889,-46.73664,4450,103,165,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"832",913039846,2024-07-31 22:32:02,-23.51963,-46.73431,4425,110,164,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"833",913039846,2024-07-31 22:32:06,-23.52075,-46.73192,4375,118,165,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"834",913039846,2024-07-31 22:32:08,-23.52196,-46.73004,4350,126,164,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"835",913039846,2024-07-31 22:32:12,-23.52359,-46.72806,4300,133,164,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"836",913039846,2024-07-31 22:32:14,-23.52522,-46.72653,4275,140,164,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"837",913039846,2024-07-31 22:32:18,-23.52722,-46.72501,4225,145,164,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"838",913039846,2024-07-31 22:32:20,-23.52904,-46.72379,4200,148,164,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"839",913039846,2024-07-31 22:32:24,-23.53125,-46.72235,4150,148,163,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"840",913039846,2024-07-31 22:32:27,-23.53318,-46.72109,4125,149,162,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"841",913039846,2024-07-31 22:32:29,-23.53487,-46.72001,4100,149,160,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"842",913039846,2024-07-31 22:32:33,-23.53716,-46.71856,4050,149,158,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"843",913039846,2024-07-31 22:32:36,-23.53894,-46.71741,4000,148,157,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"844",913039846,2024-07-31 22:32:39,-23.54077,-46.71616,3975,147,155,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"845",913039846,2024-07-31 22:32:41,-23.54221,-46.71519,3950,147,154,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"846",913039846,2024-07-31 22:32:45,-23.54448,-46.71357,3925,146,153,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"847",913039846,2024-07-31 22:32:51,-23.54817,-46.71096,3850,147,152,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"848",913039846,2024-07-31 22:33:00,-23.55334,-46.70744,3725,147,148,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"849",913039846,2024-07-31 22:33:09,-23.55855,-46.70376,3625,146,144,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"850",913039846,2024-07-31 22:33:18,-23.56358,-46.70024,3550,146,138,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"851",913039846,2024-07-31 22:33:28,-23.56851,-46.69682,3450,147,135,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"852",913039846,2024-07-31 22:33:37,-23.57326,-46.69345,3325,146,130,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"853",913039846,2024-07-31 22:33:46,-23.57778,-46.69034,3225,147,128,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"854",913039846,2024-07-31 22:33:55,-23.58243,-46.68713,3125,147,129,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"855",913039846,2024-07-31 22:34:04,-23.58709,-46.68391,3000,147,128,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"856",913039846,2024-07-31 22:34:13,-23.59154,-46.68081,2925,147,126,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"857",913039846,2024-07-31 22:34:22,-23.59598,-46.6778,2825,147,125,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"858",913039846,2024-07-31 22:34:31,-23.60049,-46.67464,2725,146,125,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"859",913039846,2024-07-31 22:34:40,-23.6049,-46.6715,2650,147,125,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"860",913039846,2024-07-31 22:34:49,-23.60944,-46.66835,2525,147,127,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"861",913039846,2024-07-31 22:34:55,-23.6122248276657,-46.6663893814192,2462.55991780886,147,126.375599178089,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"862",913039846,2024-07-31 22:34:55,-23.6122248276657,-46.6663893814192,2462.55991780886,147,126.375599178089,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"863",913039846,2024-07-31 22:34:58,-23.6139,-46.66521,2425,147,126,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"864",913039846,2024-07-31 22:35:06,-23.61767,-46.66267,2350,147,125,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"865",913039846,2024-07-31 22:35:15,-23.62221,-46.65955,2250,147,130,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"866",913039846,2024-07-31 22:35:24,-23.62642,-46.65666,0,149,115,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"867",913039846,2024-07-31 22:35:30,-23.62889,-46.65494,0,146,86,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"868",913039846,2024-07-31 22:35:36,-23.6305,-46.65382,0,146,55,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"869",913039846,2024-07-31 22:35:50,-23.6326,-46.65237,0,146,30,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
